May 18, 2017   14:58:41
Cyclic Voltammetry
File: d:\5-17-17_thioldna\q1_wmdna\pcn\10um_pcn\10um_pcn_1.txt
Data Source:  Experiment
Instrument Model:  CHI760B
Header: 
Note: 

Init E (V) = 0.2
High E (V) = 0.2
Low E (V) = -0.5
Init P/N = N
Scan Rate (V/s) = 0.1
Segment = 4
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-6

Potential/V, Current/A, Time/s
-0.322, 2.0199579e-8, 5.2300248e+0
-0.323, 1.6636735e-8, 5.2400250e+0
-0.324, 1.6820481e-8, 5.2500253e+0
-0.325, 2.0331861e-8, 5.2600255e+0
-0.326, 1.4027711e-8, 5.2700257e+0
-0.327, 2.1112568e-8, 5.2800260e+0
-0.328, 1.6621421e-8, 5.2900262e+0
-0.329, 1.7219236e-8, 5.3000264e+0
-0.330, 2.0330159e-8, 5.3100266e+0
-0.331, 1.4834151e-8, 5.3200269e+0
-0.332, 2.0877781e-8, 5.3300271e+0
-0.333, 1.7076108e-8, 5.3400273e+0
-0.334, 1.6984661e-8, 5.3500276e+0
-0.335, 2.0920954e-8, 5.3600278e+0
-0.336, 1.4590432e-8, 5.3700280e+0
-0.337, 2.1521318e-8, 5.3800282e+0
-0.338, 1.7173511e-8, 5.3900285e+0
