May 18, 2017   12:49:06
Cyclic Voltammetry
File: d:\5-17-17_thioldna\q3_nodna\pcn\10um_pcn\10um_pcn_1.txt
Data Source:  Experiment
Instrument Model:  CHI760B
Header: 
Note: 

Init E (V) = 0.2
High E (V) = 0.2
Low E (V) = -0.5
Init P/N = N
Scan Rate (V/s) = 0.1
Segment = 4
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-6

Potential/V, Current/A, Time/s
-0.037, 1.5274559e-8, 1.6380280e+1
-0.038, 1.0639435e-8, 1.6390280e+1
-0.039, 1.5243721e-8, 1.6400280e+1
-0.040, 1.2757194e-8, 1.6410280e+1
-0.041, 1.2417774e-8, 1.6420280e+1
-0.042, 1.5259882e-8, 1.6430281e+1
-0.043, 1.1102842e-8, 1.6440281e+1
-0.044, 1.4672279e-8, 1.6450281e+1
-0.045, 1.3291205e-8, 1.6460281e+1
-0.046, 1.1970319e-8, 1.6470282e+1
-0.047, 1.5403861e-8, 1.6480282e+1
-0.048, 1.0677079e-8, 1.6490282e+1
-0.049, 1.5320920e-8, 1.6500282e+1
-0.050, 1.2909253e-8, 1.6510283e+1
-0.051, 1.2432662e-8, 1.6520283e+1
-0.052, 1.5272219e-8, 1.6530283e+1
-0.053, 1.1151544e-8, 1.6540283e+1
-0.054, 1.4922591e-8, 1.6550283e+1
-0.055, 1.3418383e-8, 1.6560284e+1
-0.056, 1.2280603e-8, 1.6570284e+1
-0.057, 1.5521040e-8, 1.6580284e+1
-0.058, 1.1101991e-8, 1.6590284e+1
-0.059, 1.5264774e-8, 1.6600285e+1
-0.060, 1.2956464e-8, 1.6610285e+1
-0.061, 1.2603222e-8, 1.6620285e+1
-0.062, 1.5121861e-8, 1.6630285e+1
-0.063, 1.1186421e-8, 1.6640285e+1
-0.064, 1.4976182e-8, 1.6650286e+1
-0.065, 1.3391372e-8, 1.6660286e+1
-0.066, 1.2240409e-8, 1.6670286e+1
-0.067, 1.5404499e-8, 1.6680286e+1
-0.068, 1.1102842e-8, 1.6690287e+1
-0.069, 1.5404712e-8, 1.6700287e+1
-0.070, 1.2975605e-8, 1.6710287e+1
-0.071, 1.2886923e-8, 1.6720287e+1
-0.072, 1.5054020e-8, 1.6730288e+1
-0.073, 1.1255539e-8, 1.6740288e+1
-0.074, 1.5261159e-8, 1.6750288e+1
-0.075, 1.3395838e-8, 1.6760288e+1
-0.076, 1.2563453e-8, 1.6770288e+1
-0.077, 1.5566552e-8, 1.6780289e+1
-0.078, 1.1016286e-8, 1.6790289e+1
-0.079, 1.5437674e-8, 1.6800289e+1
-0.080, 1.3110863e-8, 1.6810289e+1
-0.081, 1.2983474e-8, 1.6820290e+1
-0.082, 1.5277749e-8, 1.6830290e+1
-0.083, 1.1337841e-8, 1.6840290e+1
-0.084, 1.5343462e-8, 1.6850290e+1
-0.085, 1.3382654e-8, 1.6860291e+1
-0.086, 1.2489018e-8, 1.6870291e+1
-0.087, 1.5796447e-8, 1.6880291e+1
-0.088, 1.1036701e-8, 1.6890291e+1
-0.089, 1.5647792e-8, 1.6900291e+1
-0.090, 1.3135958e-8, 1.6910292e+1
-0.091, 1.2869483e-8, 1.6920292e+1
-0.092, 1.5291572e-8, 1.6930292e+1
-0.093, 1.1385267e-8, 1.6940292e+1
-0.094, 1.5421300e-8, 1.6950293e+1
-0.095, 1.3552151e-8, 1.6960293e+1
-0.096, 1.2576425e-8, 1.6970293e+1
-0.097, 1.5832175e-8, 1.6980293e+1
-0.098, 1.1231719e-8, 1.6990294e+1
-0.099, 1.5722438e-8, 1.7000294e+1
-0.100, 1.3437310e-8, 1.7010294e+1
-0.101, 1.3125325e-8, 1.7020294e+1
-0.102, 1.5568681e-8, 1.7030294e+1
-0.103, 1.1746591e-8, 1.7040295e+1
-0.104, 1.5387911e-8, 1.7050295e+1
-0.105, 1.3650829e-8, 1.7060295e+1
-0.106, 1.2819506e-8, 1.7070295e+1
-0.107, 1.5826007e-8, 1.7080296e+1
-0.108, 1.1381863e-8, 1.7090296e+1
-0.109, 1.5941275e-8, 1.7100296e+1
-0.110, 1.3216346e-8, 1.7110296e+1
-0.111, 1.3169347e-8, 1.7120296e+1
-0.112, 1.5413217e-8, 1.7130297e+1
-0.113, 1.1802097e-8, 1.7140297e+1
-0.114, 1.5588032e-8, 1.7150297e+1
-0.115, 1.3425826e-8, 1.7160297e+1
-0.116, 1.3184871e-8, 1.7170298e+1
-0.117, 1.5864076e-8, 1.7180298e+1
-0.118, 1.1392072e-8, 1.7190298e+1
-0.119, 1.6241989e-8, 1.7200298e+1
-0.120, 1.3238889e-8, 1.7210299e+1
-0.121, 1.3196781e-8, 1.7220299e+1
-0.122, 1.5536990e-8, 1.7230299e+1
-0.123, 1.1923744e-8, 1.7240299e+1
-0.124, 1.5723714e-8, 1.7250299e+1
-0.125, 1.3580435e-8, 1.7260300e+1
-0.126, 1.3230808e-8, 1.7270300e+1
-0.127, 1.6000397e-8, 1.7280300e+1
-0.128, 1.1482668e-8, 1.7290300e+1
-0.129, 1.6306426e-8, 1.7300301e+1
-0.130, 1.3363088e-8, 1.7310301e+1
-0.131, 1.3437734e-8, 1.7320301e+1
-0.132, 1.5770715e-8, 1.7330301e+1
-0.133, 1.1992011e-8, 1.7340302e+1
-0.134, 1.5845787e-8, 1.7350302e+1
-0.135, 1.4068299e-8, 1.7360302e+1
-0.136, 1.3381166e-8, 1.7370302e+1
-0.137, 1.5979982e-8, 1.7380302e+1
-0.138, 1.1748930e-8, 1.7390303e+1
-0.139, 1.6299621e-8, 1.7400303e+1
-0.140, 1.3427314e-8, 1.7410303e+1
-0.141, 1.3702934e-8, 1.7420303e+1
-0.142, 1.5851954e-8, 1.7430304e+1
-0.143, 1.2043265e-8, 1.7440304e+1
-0.144, 1.5952335e-8, 1.7450304e+1
-0.145, 1.3923046e-8, 1.7460304e+1
-0.146, 1.3452834e-8, 1.7470304e+1
-0.147, 1.6099714e-8, 1.7480305e+1
-0.148, 1.1976486e-8, 1.7490305e+1
-0.149, 1.6362574e-8, 1.7500305e+1
-0.150, 1.3521952e-8, 1.7510305e+1
-0.151, 1.3989611e-8, 1.7520306e+1
-0.152, 1.5787515e-8, 1.7530306e+1
-0.153, 1.2325477e-8, 1.7540306e+1
-0.154, 1.6203282e-8, 1.7550306e+1
-0.155, 1.4032145e-8, 1.7560307e+1
-0.156, 1.3596386e-8, 1.7570307e+1
-0.157, 1.6212427e-8, 1.7580307e+1
-0.158, 1.2113231e-8, 1.7590307e+1
-0.159, 1.6663924e-8, 1.7600307e+1
-0.160, 1.3726327e-8, 1.7610308e+1
-0.161, 1.4119765e-8, 1.7620308e+1
-0.162, 1.5956800e-8, 1.7630308e+1
-0.163, 1.2358227e-8, 1.7640308e+1
-0.164, 1.6611821e-8, 1.7650309e+1
-0.165, 1.4048520e-8, 1.7660309e+1
-0.166, 1.3890508e-8, 1.7670309e+1
-0.167, 1.6676472e-8, 1.7680309e+1
-0.168, 1.2141304e-8, 1.7690310e+1
-0.169, 1.6760264e-8, 1.7700310e+1
-0.170, 1.3901992e-8, 1.7710310e+1
-0.171, 1.4279479e-8, 1.7720310e+1
-0.172, 1.6257728e-8, 1.7730310e+1
-0.173, 1.2580466e-8, 1.7740311e+1
-0.174, 1.6677960e-8, 1.7750311e+1
-0.175, 1.4347108e-8, 1.7760311e+1
-0.176, 1.3893910e-8, 1.7770311e+1
-0.177, 1.6658182e-8, 1.7780312e+1
-0.178, 1.2411395e-8, 1.7790312e+1
-0.179, 1.6989521e-8, 1.7800312e+1
-0.180, 1.4235032e-8, 1.7810312e+1
-0.181, 1.4404317e-8, 1.7820313e+1
-0.182, 1.6364700e-8, 1.7830313e+1
-0.183, 1.3049188e-8, 1.7840313e+1
-0.184, 1.6767070e-8, 1.7850313e+1
-0.185, 1.4528728e-8, 1.7860313e+1
-0.186, 1.4325203e-8, 1.7870314e+1
-0.187, 1.6750056e-8, 1.7880314e+1
-0.188, 1.2734863e-8, 1.7890314e+1
-0.189, 1.7340637e-8, 1.7900314e+1
-0.190, 1.4222059e-8, 1.7910315e+1
-0.191, 1.4786269e-8, 1.7920315e+1
-0.192, 1.6385966e-8, 1.7930315e+1
-0.193, 1.3183171e-8, 1.7940315e+1
-0.194, 1.7154976e-8, 1.7950315e+1
-0.195, 1.4623578e-8, 1.7960316e+1
-0.196, 1.4737781e-8, 1.7970316e+1
-0.197, 1.6990372e-8, 1.7980316e+1
-0.198, 1.2983899e-8, 1.7990316e+1
-0.199, 1.7888686e-8, 1.8000317e+1
-0.200, 1.4506823e-8, 1.8010317e+1
-0.201, 1.5040834e-8, 1.8020317e+1
-0.202, 1.6918914e-8, 1.8030317e+1
-0.203, 1.3521101e-8, 1.8040318e+1
-0.204, 1.6930825e-8, 1.8050318e+1
-0.205, 1.4783718e-8, 1.8060318e+1
-0.206, 1.4977884e-8, 1.8070318e+1
-0.207, 1.7388489e-8, 1.8080318e+1
-0.208, 1.3178279e-8, 1.8090319e+1
-0.209, 1.8151757e-8, 1.8100319e+1
-0.210, 1.4726935e-8, 1.8110319e+1
-0.211, 1.5269878e-8, 1.8120319e+1
-0.212, 1.7370200e-8, 1.8130320e+1
-0.213, 1.3639132e-8, 1.8140320e+1
-0.214, 1.7796600e-8, 1.8150320e+1
-0.215, 1.5451711e-8, 1.8160320e+1
-0.216, 1.5386423e-8, 1.8170321e+1
-0.217, 1.7719401e-8, 1.8180321e+1
-0.218, 1.3707186e-8, 1.8190321e+1
-0.219, 1.8486711e-8, 1.8200321e+1
-0.220, 1.5165245e-8, 1.8210321e+1
-0.221, 1.5816225e-8, 1.8220322e+1
-0.222, 1.7591800e-8, 1.8230322e+1
-0.223, 1.4202705e-8, 1.8240322e+1
-0.224, 1.8288716e-8, 1.8250322e+1
-0.225, 1.5696493e-8, 1.8260323e+1
-0.226, 1.5722225e-8, 1.8270323e+1
-0.227, 1.8023094e-8, 1.8280323e+1
-0.228, 1.4263955e-8, 1.8290323e+1
-0.229, 1.8967343e-8, 1.8300323e+1
-0.230, 1.5410453e-8, 1.8310324e+1
-0.231, 1.6505487e-8, 1.8320324e+1
-0.232, 1.7915269e-8, 1.8330324e+1
-0.233, 1.4635700e-8, 1.8340324e+1
-0.234, 1.8846972e-8, 1.8350325e+1
-0.235, 1.5957864e-8, 1.8360325e+1
-0.236, 1.6336415e-8, 1.8370325e+1
-0.237, 1.8522652e-8, 1.8380325e+1
-0.238, 1.4523835e-8, 1.8390326e+1
-0.239, 1.9188944e-8, 1.8400326e+1
-0.240, 1.5728393e-8, 1.8410326e+1
-0.241, 1.7028439e-8, 1.8420326e+1
-0.242, 1.8409512e-8, 1.8430326e+1
-0.243, 1.4973843e-8, 1.8440327e+1
-0.244, 1.9224672e-8, 1.8450327e+1
-0.245, 1.6224126e-8, 1.8460327e+1
-0.246, 1.6552912e-8, 1.8470327e+1
-0.247, 1.8978616e-8, 1.8480328e+1
-0.248, 1.4613158e-8, 1.8490328e+1
-0.249, 1.9632786e-8, 1.8500328e+1
-0.250, 1.6152669e-8, 1.8510328e+1
-0.251, 1.7064805e-8, 1.8520329e+1
-0.252, 1.8666629e-8, 1.8530329e+1
-0.253, 1.5363028e-8, 1.8540329e+1
-0.254, 1.9683824e-8, 1.8550329e+1
-0.255, 1.6666052e-8, 1.8560329e+1
-0.256, 1.6877232e-8, 1.8570330e+1
-0.257, 1.9189370e-8, 1.8580330e+1
-0.258, 1.5264137e-8, 1.8590330e+1
-0.259, 1.9979009e-8, 1.8600330e+1
-0.260, 1.6615012e-8, 1.8610331e+1
-0.261, 1.7498225e-8, 1.8620331e+1
-0.262, 1.8846972e-8, 1.8630331e+1
-0.263, 1.5898953e-8, 1.8640331e+1
-0.264, 1.9605988e-8, 1.8650331e+1
-0.265, 1.6897861e-8, 1.8660332e+1
-0.266, 1.7367434e-8, 1.8670332e+1
-0.267, 1.9453719e-8, 1.8680332e+1
-0.268, 1.5400671e-8, 1.8690332e+1
-0.269, 2.0298440e-8, 1.8700333e+1
-0.270, 1.6699442e-8, 1.8710333e+1
-0.271, 1.7783840e-8, 1.8720333e+1
-0.272, 1.9186393e-8, 1.8730333e+1
-0.273, 1.6129063e-8, 1.8740334e+1
-0.274, 2.0134896e-8, 1.8750334e+1
-0.275, 1.7269819e-8, 1.8760334e+1
-0.276, 1.7878053e-8, 1.8770334e+1
-0.277, 1.9669576e-8, 1.8780334e+1
-0.278, 1.5803252e-8, 1.8790335e+1
-0.279, 2.0730582e-8, 1.8800335e+1
-0.280, 1.7045240e-8, 1.8810335e+1
-0.281, 1.8235337e-8, 1.8820335e+1
-0.282, 1.9681273e-8, 1.8830336e+1
-0.283, 1.6556102e-8, 1.8840336e+1
-0.284, 2.0591710e-8, 1.8850336e+1
-0.285, 1.7470791e-8, 1.8860336e+1
-0.286, 1.8156010e-8, 1.8870337e+1
-0.287, 2.0102146e-8, 1.8880337e+1
-0.288, 1.6236248e-8, 1.8890337e+1
-0.289, 2.1385814e-8, 1.8900337e+1
-0.290, 1.7544375e-8, 1.8910337e+1
-0.291, 1.8609846e-8, 1.8920338e+1
-0.292, 2.0232086e-8, 1.8930338e+1
-0.293, 1.7078206e-8, 1.8940338e+1
-0.294, 2.1062773e-8, 1.8950338e+1
-0.295, 1.8273404e-8, 1.8960339e+1
-0.296, 1.8627924e-8, 1.8970339e+1
-0.297, 2.0681881e-8, 1.8980339e+1
-0.298, 1.7118399e-8, 1.8990339e+1
-0.299, 2.1720769e-8, 1.9000340e+1
-0.300, 1.7960568e-8, 1.9010340e+1
-0.301, 1.9354401e-8, 1.9020340e+1
-0.302, 2.0823519e-8, 1.9030340e+1
-0.303, 1.7617108e-8, 1.9040340e+1
-0.304, 2.1614861e-8, 1.9050341e+1
-0.305, 1.8922258e-8, 1.9060341e+1
-0.306, 1.9597694e-8, 1.9070341e+1
-0.307, 2.1481730e-8, 1.9080341e+1
-0.308, 1.7920799e-8, 1.9090342e+1
-0.309, 2.2571873e-8, 1.9100342e+1
-0.310, 1.8701508e-8, 1.9110342e+1
-0.311, 2.0417534e-8, 1.9120342e+1
-0.312, 2.1522563e-8, 1.9130342e+1
-0.313, 1.8356346e-8, 1.9140343e+1
-0.314, 2.2802405e-8, 1.9150343e+1
-0.315, 1.9605563e-8, 1.9160343e+1
-0.316, 2.0409878e-8, 1.9170343e+1
-0.317, 2.2236492e-8, 1.9180344e+1
-0.318, 1.8627498e-8, 1.9190344e+1
-0.319, 2.3595661e-8, 1.9200344e+1
-0.320, 1.9618110e-8, 1.9210344e+1
-0.321, 2.1231205e-8, 1.9220345e+1
-0.322, 2.2758808e-8, 1.9230345e+1
-0.323, 1.9427558e-8, 1.9240345e+1
-0.324, 2.3845120e-8, 1.9250345e+1
-0.325, 2.0586393e-8, 1.9260345e+1
-0.326, 2.1372419e-8, 1.9270346e+1
-0.327, 2.3559295e-8, 1.9280346e+1
-0.328, 1.9801643e-8, 1.9290346e+1
-0.329, 2.4721530e-8, 1.9300346e+1
-0.330, 2.0920922e-8, 1.9310347e+1
-0.331, 2.2442569e-8, 1.9320347e+1
-0.332, 2.3809179e-8, 1.9330347e+1
-0.333, 2.0771841e-8, 1.9340347e+1
-0.334, 2.5034577e-8, 1.9350348e+1
-0.335, 2.1919190e-8, 1.9360348e+1
-0.336, 2.2730948e-8, 1.9370348e+1
-0.337, 2.4777462e-8, 1.9380348e+1
-0.338, 2.1301599e-8, 1.9390348e+1
-0.339, 2.6168529e-8, 1.9400349e+1
-0.340, 2.2392591e-8, 1.9410349e+1
-0.341, 2.3988035e-8, 1.9420349e+1
-0.342, 2.5207479e-8, 1.9430349e+1
-0.343, 2.2615044e-8, 1.9440350e+1
-0.344, 2.6537512e-8, 1.9450350e+1
-0.345, 2.3426589e-8, 1.9460350e+1
-0.346, 2.4868058e-8, 1.9470350e+1
-0.347, 2.6325692e-8, 1.9480350e+1
-0.348, 2.2934259e-8, 1.9490351e+1
-0.349, 2.8004711e-8, 1.9500351e+1
-0.350, 2.4247278e-8, 1.9510351e+1
-0.351, 2.6158107e-8, 1.9520351e+1
-0.352, 2.7039835e-8, 1.9530352e+1
-0.353, 2.4527148e-8, 1.9540352e+1
-0.354, 2.8666964e-8, 1.9550352e+1
-0.355, 2.5567738e-8, 1.9560352e+1
-0.356, 2.6959869e-8, 1.9570353e+1
-0.357, 2.8505124e-8, 1.9580353e+1
-0.358, 2.5342098e-8, 1.9590353e+1
-0.359, 3.0411915e-8, 1.9600353e+1
-0.360, 2.6513053e-8, 1.9610353e+1
-0.361, 2.8548509e-8, 1.9620354e+1
-0.362, 2.9811975e-8, 1.9630354e+1
-0.363, 2.7099595e-8, 1.9640354e+1
-0.364, 3.1629444e-8, 1.9650354e+1
-0.365, 2.8421757e-8, 1.9660355e+1
-0.366, 2.9785603e-8, 1.9670355e+1
-0.367, 3.1805747e-8, 1.9680355e+1
-0.368, 2.8402404e-8, 1.9690355e+1
-0.369, 3.3719132e-8, 1.9700356e+1
-0.370, 2.9817929e-8, 1.9710356e+1
-0.371, 3.1889542e-8, 1.9720356e+1
-0.372, 3.3441385e-8, 1.9730356e+1
-0.373, 3.0829597e-8, 1.9740356e+1
-0.374, 3.5122536e-8, 1.9750357e+1
-0.375, 3.2435885e-8, 1.9760357e+1
-0.376, 3.3836098e-8, 1.9770357e+1
-0.377, 3.5851777e-8, 1.9780357e+1
-0.378, 3.2801040e-8, 1.9790358e+1
-0.379, 3.8029082e-8, 1.9800358e+1
-0.380, 3.4217202e-8, 1.9810358e+1
-0.381, 3.6696498e-8, 1.9820358e+1
-0.382, 3.8077147e-8, 1.9830359e+1
-0.383, 3.5938548e-8, 1.9840359e+1
-0.384, 4.0243393e-8, 1.9850359e+1
-0.385, 3.7656488e-8, 1.9860359e+1
-0.386, 3.9265327e-8, 1.9870359e+1
-0.387, 4.1158721e-8, 1.9880360e+1
-0.388, 3.8894644e-8, 1.9890360e+1
-0.389, 4.3732229e-8, 1.9900360e+1
-0.390, 4.0360998e-8, 1.9910360e+1
-0.391, 4.3227988e-8, 1.9920361e+1
-0.392, 4.4427654e-8, 1.9930361e+1
-0.393, 4.2539579e-8, 1.9940361e+1
-0.394, 4.7198096e-8, 1.9950361e+1
-0.395, 4.4322171e-8, 1.9960361e+1
-0.396, 4.6296165e-8, 1.9970362e+1
-0.397, 4.8478576e-8, 1.9980362e+1
-0.398, 4.6106468e-8, 1.9990362e+1
-0.399, 5.1558239e-8, 2.0000362e+1
-0.400, 4.7961795e-8, 2.0010363e+1
-0.401, 5.1294531e-8, 2.0020363e+1
-0.402, 5.2708142e-8, 2.0030363e+1
-0.403, 5.0971060e-8, 2.0040363e+1
-0.404, 5.6169331e-8, 2.0050364e+1
-0.405, 5.3318924e-8, 2.0060364e+1
-0.406, 5.5783975e-8, 2.0070364e+1
-0.407, 5.8178415e-8, 2.0080364e+1
-0.408, 5.5911787e-8, 2.0090364e+1
-0.409, 6.1640456e-8, 2.0100365e+1
-0.410, 5.8304103e-8, 2.0110365e+1
-0.411, 6.1423741e-8, 2.0120365e+1
-0.412, 6.2925189e-8, 2.0130365e+1
-0.413, 6.1619190e-8, 2.0140366e+1
-0.414, 6.6577350e-8, 2.0150366e+1
-0.415, 6.4047015e-8, 2.0160366e+1
-0.416, 6.6477611e-8, 2.0170366e+1
-0.417, 6.9064519e-8, 2.0180367e+1
-0.418, 6.7002482e-8, 2.0190367e+1
-0.419, 7.2556965e-8, 2.0200367e+1
-0.420, 6.9692746e-8, 2.0210367e+1
-0.421, 7.2892988e-8, 2.0220367e+1
-0.422, 7.4525651e-8, 2.0230368e+1
-0.423, 7.3432737e-8, 2.0240368e+1
-0.424, 7.8368153e-8, 2.0250368e+1
-0.425, 7.5950744e-8, 2.0260368e+1
-0.426, 7.8923428e-8, 2.0270369e+1
-0.427, 8.1069686e-8, 2.0280369e+1
-0.428, 7.9315171e-8, 2.0290369e+1
-0.429, 8.4893045e-8, 2.0300369e+1
-0.430, 8.1876770e-8, 2.0310369e+1
-0.431, 8.5425150e-8, 2.0320370e+1
-0.432, 8.6954884e-8, 2.0330370e+1
-0.433, 8.6128018e-8, 2.0340370e+1
-0.434, 9.0960292e-8, 2.0350370e+1
-0.435, 8.8507790e-8, 2.0360371e+1
-0.436, 9.1549168e-8, 2.0370371e+1
-0.437, 9.3521457e-8, 2.0380371e+1
-0.438, 9.1697189e-8, 2.0390371e+1
-0.439, 9.7573235e-8, 2.0400372e+1
-0.440, 9.4365546e-8, 2.0410372e+1
-0.441, 9.7882449e-8, 2.0420372e+1
-0.442, 9.9455143e-8, 2.0430372e+1
-0.443, 9.8276949e-8, 2.0440372e+1
-0.444, 1.0319727e-7, 2.0450373e+1
-0.445, 1.0063821e-7, 2.0460373e+1
-0.446, 1.0343907e-7, 2.0470373e+1
-0.447, 1.0559149e-7, 2.0480373e+1
-0.448, 1.0379806e-7, 2.0490374e+1
-0.449, 1.0932320e-7, 2.0500374e+1
-0.450, 1.0614145e-7, 2.0510374e+1
-0.451, 1.0957478e-7, 2.0520374e+1
-0.452, 1.1090779e-7, 2.0530375e+1
-0.453, 1.0950227e-7, 2.0540375e+1
-0.454, 1.1429859e-7, 2.0550375e+1
-0.455, 1.1175932e-7, 2.0560375e+1
-0.456, 1.1442449e-7, 2.0570375e+1
-0.457, 1.1619603e-7, 2.0580376e+1
-0.458, 1.1449403e-7, 2.0590376e+1
-0.459, 1.1970910e-7, 2.0600376e+1
-0.460, 1.1626577e-7, 2.0610376e+1
-0.461, 1.1949304e-7, 2.0620377e+1
-0.462, 1.2062762e-7, 2.0630377e+1
-0.463, 1.1938329e-7, 2.0640377e+1
-0.464, 1.2389719e-7, 2.0650377e+1
-0.465, 1.2106848e-7, 2.0660378e+1
-0.466, 1.2356203e-7, 2.0670378e+1
-0.467, 1.2508283e-7, 2.0680378e+1
-0.468, 1.2334255e-7, 2.0690378e+1
-0.469, 1.2825777e-7, 2.0700378e+1
-0.470, 1.2457008e-7, 2.0710379e+1
-0.471, 1.2808295e-7, 2.0720379e+1
-0.472, 1.2860420e-7, 2.0730379e+1
-0.473, 1.2746281e-7, 2.0740379e+1
-0.474, 1.3179083e-7, 2.0750380e+1
-0.475, 1.2850744e-7, 2.0760380e+1
-0.476, 1.3119897e-7, 2.0770380e+1
-0.477, 1.3257345e-7, 2.0780380e+1
-0.478, 1.3050121e-7, 2.0790380e+1
-0.479, 1.3538920e-7, 2.0800381e+1
-0.480, 1.3140590e-7, 2.0810381e+1
-0.481, 1.3484349e-7, 2.0820381e+1
-0.482, 1.3544130e-7, 2.0830381e+1
-0.483, 1.3380503e-7, 2.0840382e+1
-0.484, 1.3825129e-7, 2.0850382e+1
-0.485, 1.3479351e-7, 2.0860382e+1
-0.486, 1.3741573e-7, 2.0870382e+1
-0.487, 1.3859390e-7, 2.0880383e+1
-0.488, 1.3652124e-7, 2.0890383e+1
-0.489, 1.4125524e-7, 2.0900383e+1
-0.490, 1.3738190e-7, 2.0910383e+1
-0.491, 1.4061703e-7, 2.0920383e+1
-0.492, 1.4098261e-7, 2.0930384e+1
-0.493, 1.3957495e-7, 2.0940384e+1
-0.494, 1.4375453e-7, 2.0950384e+1
-0.495, 1.4046454e-7, 2.0960384e+1
-0.496, 1.4281304e-7, 2.0970385e+1
-0.497, 1.4413968e-7, 2.0980385e+1
-0.498, 1.4176651e-7, 2.0990385e+1
-0.499, 1.4174884e-7, 2.1000385e+1
-0.500, 1.1784314e-7, 2.1010386e+1
-0.499, 1.1444639e-7, 2.1020386e+1
-0.498, 1.1055518e-7, 2.1030386e+1
-0.497, 1.0576227e-7, 2.1040386e+1
-0.496, 1.0673820e-7, 2.1050386e+1
-0.495, 1.0024818e-7, 2.1060387e+1
-0.494, 1.0029476e-7, 2.1070387e+1
-0.493, 9.8571292e-8, 2.1080387e+1
-0.492, 9.3746891e-8, 2.1090387e+1
-0.491, 9.6161749e-8, 2.1100388e+1
-0.490, 8.9629410e-8, 2.1110388e+1
-0.489, 9.0607259e-8, 2.1120388e+1
-0.488, 8.8510980e-8, 2.1130388e+1
-0.487, 8.4915598e-8, 2.1140388e+1
-0.486, 8.6806651e-8, 2.1150389e+1
-0.485, 8.1252367e-8, 2.1160389e+1
-0.484, 8.2050946e-8, 2.1170389e+1
-0.483, 8.0915079e-8, 2.1180389e+1
-0.482, 7.6659568e-8, 2.1190390e+1
-0.481, 7.9367268e-8, 2.1200390e+1
-0.480, 7.3353199e-8, 2.1210390e+1
-0.479, 7.4880596e-8, 2.1220390e+1
-0.478, 7.3314709e-8, 2.1230391e+1
-0.477, 6.9928376e-8, 2.1240391e+1
-0.476, 7.2071870e-8, 2.1250391e+1
-0.475, 6.6998865e-8, 2.1260391e+1
-0.474, 6.7871447e-8, 2.1270391e+1
-0.473, 6.6986743e-8, 2.1280392e+1
-0.472, 6.3162950e-8, 2.1290392e+1
-0.471, 6.6203270e-8, 2.1300392e+1
-0.470, 6.0307443e-8, 2.1310392e+1
-0.469, 6.2296543e-8, 2.1320393e+1
-0.468, 6.0694710e-8, 2.1330393e+1
-0.467, 5.7767327e-8, 2.1340393e+1
-0.466, 5.9835742e-8, 2.1350393e+1
-0.465, 5.5026018e-8, 2.1360394e+1
-0.464, 5.6086602e-8, 2.1370394e+1
-0.463, 5.5193397e-8, 2.1380394e+1
-0.462, 5.1452972e-8, 2.1390394e+1
-0.461, 5.5033894e-8, 2.1400394e+1
-0.460, 4.8840537e-8, 2.1410395e+1
-0.459, 5.1158001e-8, 2.1420395e+1
-0.458, 4.9612741e-8, 2.1430395e+1
-0.457, 4.6724693e-8, 2.1440395e+1
-0.456, 4.9197183e-8, 2.1450396e+1
-0.455, 4.4341949e-8, 2.1460396e+1
-0.454, 4.5715790e-8, 2.1470396e+1
-0.453, 4.5067154e-8, 2.1480396e+1
-0.452, 4.1641055e-8, 2.1490396e+1
-0.451, 4.4800888e-8, 2.1500397e+1
-0.450, 3.9179199e-8, 2.1510397e+1
-0.449, 4.1474323e-8, 2.1520397e+1
-0.448, 4.0177891e-8, 2.1530397e+1
-0.447, 3.7218175e-8, 2.1540398e+1
-0.446, 4.0109196e-8, 2.1550398e+1
-0.445, 3.5233548e-8, 2.1560398e+1
-0.444, 3.6563154e-8, 2.1570398e+1
-0.443, 3.6093368e-8, 2.1580399e+1
-0.442, 3.2699383e-8, 2.1590399e+1
-0.441, 3.6073377e-8, 2.1600399e+1
-0.440, 3.0655208e-8, 2.1610399e+1
-0.439, 3.2952034e-8, 2.1620399e+1
-0.438, 3.1813826e-8, 2.1630400e+1
-0.437, 2.9187794e-8, 2.1640400e+1
-0.436, 3.1588826e-8, 2.1650400e+1
-0.435, 2.7023885e-8, 2.1660400e+1
-0.434, 2.8776064e-8, 2.1670401e+1
-0.433, 2.8138484e-8, 2.1680401e+1
-0.432, 2.5110925e-8, 2.1690401e+1
-0.431, 2.8185058e-8, 2.1700401e+1
-0.430, 2.2852808e-8, 2.1710402e+1
-0.429, 2.5450346e-8, 2.1720402e+1
-0.428, 2.4005898e-8, 2.1730402e+1
-0.427, 2.1643572e-8, 2.1740402e+1
-0.426, 2.4396996e-8, 2.1750402e+1
-0.425, 1.9598332e-8, 2.1760403e+1
-0.424, 2.1707796e-8, 2.1770403e+1
-0.423, 2.0956863e-8, 2.1780403e+1
-0.422, 1.8040957e-8, 2.1790403e+1
-0.421, 2.1399002e-8, 2.1800404e+1
-0.420, 1.6070366e-8, 2.1810404e+1
-0.419, 1.8782535e-8, 2.1820404e+1
-0.418, 1.7546927e-8, 2.1830404e+1
-0.417, 1.5228833e-8, 2.1840405e+1
-0.416, 1.8050102e-8, 2.1850405e+1
-0.415, 1.3175515e-8, 2.1860405e+1
-0.414, 1.5435973e-8, 2.1870405e+1
