reactor,run,echem,rep,minutes,E,electrode,current,exp
transfer,1,SWV,14,991.7833333333333,-0.423,i1,1.7252678e-7,1
transfer,1,SWV,14,991.7833333333333,-0.424,i1,1.5244098e-7,1
transfer,1,SWV,14,991.7833333333333,-0.425,i1,1.7204853e-7,1
transfer,1,SWV,14,991.7833333333333,-0.426,i1,1.4285982e-7,1
transfer,1,SWV,14,991.7833333333333,-0.427,i1,1.7528075e-7,1
transfer,1,SWV,14,991.7833333333333,-0.428,i1,1.5296868e-7,1
transfer,1,SWV,14,991.7833333333333,-0.429,i1,1.5641527e-7,1
transfer,1,SWV,14,991.7833333333333,-0.43,i1,1.7343376e-7,1
transfer,1,SWV,14,991.7833333333333,-0.431,i1,1.590373e-7,1
transfer,1,SWV,14,991.7833333333333,-0.432,i1,1.8029394e-7,1
transfer,1,SWV,14,991.7833333333333,-0.433,i1,1.446903e-7,1
transfer,1,SWV,14,991.7833333333333,-0.434,i1,1.6527082e-7,1
transfer,1,SWV,14,991.7833333333333,-0.435,i1,1.6128006e-7,1
transfer,1,SWV,14,991.7833333333333,-0.436,i1,1.6419892e-7,1
transfer,1,SWV,14,991.7833333333333,-0.437,i1,1.7513231e-7,1
transfer,1,SWV,14,991.7833333333333,-0.438,i1,1.5387567e-7,1
transfer,1,SWV,14,991.7833333333333,-0.439,i1,1.7768839e-7,1
transfer,1,SWV,14,991.7833333333333,-0.44,i1,1.5728928e-7,1
transfer,1,SWV,14,991.7833333333333,-0.441,i1,1.7912311e-7,1
transfer,1,SWV,14,991.7833333333333,-0.442,i1,1.8120095e-7,1
transfer,1,SWV,14,991.7833333333333,-0.443,i1,1.6452873e-7,1
transfer,1,SWV,14,991.7833333333333,-0.444,i1,1.8021149e-7,1
transfer,1,SWV,14,991.7833333333333,-0.445,i1,1.6385263e-7,1
transfer,1,SWV,14,991.7833333333333,-0.446,i1,1.7338429e-7,1
transfer,1,SWV,14,991.7833333333333,-0.447,i1,1.692451e-7,1
transfer,1,SWV,14,991.7833333333333,-0.448,i1,1.7424182e-7,1
transfer,1,SWV,14,991.7833333333333,-0.449,i1,1.8847338e-7,1
transfer,1,SWV,14,991.7833333333333,-0.45,i1,1.5623385e-7,1
transfer,1,SWV,14,991.7833333333333,-0.451,i1,1.9160663e-7,1
transfer,1,SWV,14,991.7833333333333,-0.452,i1,1.6616133e-7,1
transfer,1,SWV,14,991.7833333333333,-0.453,i1,1.7183417e-7,1
transfer,1,SWV,14,991.7833333333333,-0.454,i1,1.7747402e-7,1
transfer,1,SWV,14,991.7833333333333,-0.455,i1,1.6700236e-7,1
transfer,1,SWV,14,991.7833333333333,-0.456,i1,1.8421875e-7,1
transfer,1,SWV,14,991.7833333333333,-0.457,i1,1.6588098e-7,1
transfer,1,SWV,14,991.7833333333333,-0.458,i1,1.9244767e-7,1
transfer,1,SWV,14,991.7833333333333,-0.459,i1,1.7359868e-7,1
transfer,1,SWV,14,991.7833333333333,-0.46,i1,1.8552153e-7,1
transfer,1,SWV,14,991.7833333333333,-0.461,i1,1.8685728e-7,1
transfer,1,SWV,14,991.7833333333333,-0.462,i1,1.5852608e-7,1
transfer,1,SWV,14,991.7833333333333,-0.463,i1,1.9744438e-7,1
transfer,1,SWV,14,991.7833333333333,-0.464,i1,1.6551819e-7,1
transfer,1,SWV,14,991.7833333333333,-0.465,i1,1.8865478e-7,1
transfer,1,SWV,14,991.7833333333333,-0.466,i1,1.848619e-7,1
transfer,1,SWV,14,991.7833333333333,-0.467,i1,1.8632959e-7,1
transfer,1,SWV,14,991.7833333333333,-0.468,i1,1.9772472e-7,1
transfer,1,SWV,14,991.7833333333333,-0.469,i1,1.7376358e-7,1
transfer,1,SWV,14,991.7833333333333,-0.47,i1,1.9797207e-7,1
transfer,1,SWV,14,991.7833333333333,-0.471,i1,1.8065673e-7,1
transfer,1,SWV,14,991.7833333333333,-0.472,i1,1.9427814e-7,1
transfer,1,SWV,14,991.7833333333333,-0.473,i1,1.9180452e-7,1
transfer,1,SWV,14,991.7833333333333,-0.474,i1,1.7605582e-7,1
transfer,1,SWV,14,991.7833333333333,-0.475,i1,2.0803148e-7,1
transfer,1,SWV,14,991.7833333333333,-0.476,i1,1.7923853e-7,1
transfer,1,SWV,14,991.7833333333333,-0.477,i1,1.9647142e-7,1
transfer,1,SWV,14,991.7833333333333,-0.478,i1,1.9411326e-7,1
transfer,1,SWV,14,991.7833333333333,-0.479,i1,1.9210135e-7,1
transfer,1,SWV,14,991.7833333333333,-0.48,i1,2.0862514e-7,1
transfer,1,SWV,14,991.7833333333333,-0.481,i1,1.7988168e-7,1
transfer,1,SWV,14,991.7833333333333,-0.482,i1,1.9962117e-7,1
transfer,1,SWV,14,991.7833333333333,-0.483,i1,1.8604923e-7,1
transfer,1,SWV,14,991.7833333333333,-0.484,i1,2.0338106e-7,1
transfer,1,SWV,14,991.7833333333333,-0.485,i1,2.0298529e-7,1
transfer,1,SWV,14,991.7833333333333,-0.486,i1,1.9846681e-7,1
transfer,1,SWV,14,991.7833333333333,-0.487,i1,2.1360538e-7,1
transfer,1,SWV,14,991.7833333333333,-0.488,i1,1.8537311e-7,1
transfer,1,SWV,14,991.7833333333333,-0.489,i1,2.0376035e-7,1
transfer,1,SWV,14,991.7833333333333,-0.49,i1,1.9785665e-7,1
transfer,1,SWV,14,991.7833333333333,-0.491,i1,1.9554793e-7,1
transfer,1,SWV,14,991.7833333333333,-0.492,i1,2.1472674e-7,1
transfer,1,SWV,14,991.7833333333333,-0.493,i1,1.9309081e-7,1
transfer,1,SWV,14,991.7833333333333,-0.494,i1,2.187505e-7,1
transfer,1,SWV,14,991.7833333333333,-0.495,i1,1.9975309e-7,1
transfer,1,SWV,14,991.7833333333333,-0.496,i1,2.2536329e-7,1
transfer,1,SWV,14,991.7833333333333,-0.497,i1,2.2064694e-7,1
transfer,1,SWV,14,991.7833333333333,-0.498,i1,2.0146814e-7,1
transfer,1,SWV,14,991.7833333333333,-0.499,i1,2.2862849e-7,1
transfer,1,SWV,14,991.7833333333333,-0.5,i1,1.9820295e-7,1
transfer,1,SWV,15,994.5666666666667,0.099,i1,9.7971864e-8,1
transfer,1,SWV,15,994.5666666666667,0.098,i1,1.4790601e-7,1
transfer,1,SWV,15,994.5666666666667,0.097,i1,1.2821599e-7,1
transfer,1,SWV,15,994.5666666666667,0.096,i1,1.4795548e-7,1
transfer,1,SWV,15,994.5666666666667,0.095,i1,1.3037628e-7,1
transfer,1,SWV,15,994.5666666666667,0.094,i1,1.3593367e-7,1
transfer,1,SWV,15,994.5666666666667,0.093,i1,1.4765865e-7,1
transfer,1,SWV,15,994.5666666666667,0.092,i1,1.2241124e-7,1
transfer,1,SWV,15,994.5666666666667,0.091,i1,1.5018173e-7,1
transfer,1,SWV,15,994.5666666666667,0.09,i1,1.3027734e-7,1
transfer,1,SWV,15,994.5666666666667,0.089,i1,1.396606e-7,1
transfer,1,SWV,15,994.5666666666667,0.088,i1,1.4117776e-7,1
transfer,1,SWV,15,994.5666666666667,0.087,i1,1.3011244e-7,1
transfer,1,SWV,15,994.5666666666667,0.086,i1,1.55096e-7,1
transfer,1,SWV,15,994.5666666666667,0.085,i1,1.1703523e-7,1
transfer,1,SWV,15,994.5666666666667,0.084,i1,1.482523e-7,1
transfer,1,SWV,15,994.5666666666667,0.083,i1,1.3581824e-7,1
transfer,1,SWV,15,994.5666666666667,0.082,i1,1.3492776e-7,1
transfer,1,SWV,15,994.5666666666667,0.081,i1,1.4033672e-7,1
transfer,1,SWV,15,994.5666666666667,0.08,i1,1.2988157e-7,1
transfer,1,SWV,15,994.5666666666667,0.079,i1,1.4709795e-7,1
transfer,1,SWV,15,994.5666666666667,0.078,i1,1.3115135e-7,1
transfer,1,SWV,15,994.5666666666667,0.077,i1,1.4210124e-7,1
transfer,1,SWV,15,994.5666666666667,0.076,i1,1.4142513e-7,1
transfer,1,SWV,15,994.5666666666667,0.075,i1,1.233347e-7,1
transfer,1,SWV,15,994.5666666666667,0.074,i1,1.3989147e-7,1
transfer,1,SWV,15,994.5666666666667,0.073,i1,1.1904712e-7,1
transfer,1,SWV,15,994.5666666666667,0.072,i1,1.3868764e-7,1
transfer,1,SWV,15,994.5666666666667,0.071,i1,1.3115135e-7,1
transfer,1,SWV,15,994.5666666666667,0.07,i1,1.3886904e-7,1
transfer,1,SWV,15,994.5666666666667,0.069,i1,1.4920879e-7,1
transfer,1,SWV,15,994.5666666666667,0.068,i1,1.1997059e-7,1
transfer,1,SWV,15,994.5666666666667,0.067,i1,1.4690008e-7,1
transfer,1,SWV,15,994.5666666666667,0.066,i1,1.2270806e-7,1
transfer,1,SWV,15,994.5666666666667,0.065,i1,1.3195941e-7,1
transfer,1,SWV,15,994.5666666666667,0.064,i1,1.3402075e-7,1
transfer,1,SWV,15,994.5666666666667,0.063,i1,1.2410979e-7,1
transfer,1,SWV,15,994.5666666666667,0.062,i1,1.4472329e-7,1
transfer,1,SWV,15,994.5666666666667,0.061,i1,1.047166e-7,1
transfer,1,SWV,15,994.5666666666667,0.06,i1,1.4182091e-7,1
transfer,1,SWV,15,994.5666666666667,0.059,i1,1.2427469e-7,1
transfer,1,SWV,15,994.5666666666667,0.058,i1,1.2847985e-7,1
transfer,1,SWV,15,994.5666666666667,0.057,i1,1.3413619e-7,1
transfer,1,SWV,15,994.5666666666667,0.056,i1,1.1505634e-7,1
transfer,1,SWV,15,994.5666666666667,0.055,i1,1.3298182e-7,1
transfer,1,SWV,15,994.5666666666667,0.054,i1,1.1154379e-7,1
transfer,1,SWV,15,994.5666666666667,0.053,i1,1.3397127e-7,1
transfer,1,SWV,15,994.5666666666667,0.052,i1,1.3674173e-7,1
transfer,1,SWV,15,994.5666666666667,0.051,i1,1.2940333e-7,1
transfer,1,SWV,15,994.5666666666667,0.05,i1,1.4515204e-7,1
transfer,1,SWV,15,994.5666666666667,0.049,i1,1.1508931e-7,1
transfer,1,SWV,15,994.5666666666667,0.048,i1,1.3721997e-7,1
transfer,1,SWV,15,994.5666666666667,0.047,i1,1.1748048e-7,1
transfer,1,SWV,15,994.5666666666667,0.046,i1,1.3273447e-7,1
transfer,1,SWV,15,994.5666666666667,0.045,i1,1.3857222e-7,1
transfer,1,SWV,15,994.5666666666667,0.044,i1,1.149409e-7,1
transfer,1,SWV,15,994.5666666666667,0.043,i1,1.4043567e-7,1
transfer,1,SWV,15,994.5666666666667,0.042,i1,1.1409986e-7,1
transfer,1,SWV,15,994.5666666666667,0.041,i1,1.3256957e-7,1
transfer,1,SWV,15,994.5666666666667,0.04,i1,1.2828195e-7,1
transfer,1,SWV,15,994.5666666666667,0.039,i1,1.2440661e-7,1
transfer,1,SWV,15,994.5666666666667,0.038,i1,1.3814346e-7,1
transfer,1,SWV,15,994.5666666666667,0.037,i1,1.0849298e-7,1
transfer,1,SWV,15,994.5666666666667,0.036,i1,1.3484529e-7,1
transfer,1,SWV,15,994.5666666666667,0.035,i1,1.1457809e-7,1
transfer,1,SWV,15,994.5666666666667,0.034,i1,1.2659989e-7,1
transfer,1,SWV,15,994.5666666666667,0.033,i1,1.3065663e-7,1
transfer,1,SWV,15,994.5666666666667,0.032,i1,1.2326875e-7,1
transfer,1,SWV,15,994.5666666666667,0.031,i1,1.3270149e-7,1
transfer,1,SWV,15,994.5666666666667,0.03,i1,1.097298e-7,1
transfer,1,SWV,15,994.5666666666667,0.029,i1,1.2561044e-7,1
transfer,1,SWV,15,994.5666666666667,0.028,i1,1.2219684e-7,1
transfer,1,SWV,15,994.5666666666667,0.027,i1,1.265669e-7,1
transfer,1,SWV,15,994.5666666666667,0.026,i1,1.3334463e-7,1
transfer,1,SWV,15,994.5666666666667,0.025,i1,1.1322585e-7,1
transfer,1,SWV,15,994.5666666666667,0.024,i1,1.3552142e-7,1
transfer,1,SWV,15,994.5666666666667,0.023,i1,1.1228587e-7,1
transfer,1,SWV,15,994.5666666666667,0.022,i1,1.357193e-7,1
transfer,1,SWV,15,994.5666666666667,0.021,i1,1.2742443e-7,1
transfer,1,SWV,15,994.5666666666667,0.02,i1,1.1642507e-7,1
transfer,1,SWV,15,994.5666666666667,0.019,i1,1.3758276e-7,1
transfer,1,SWV,15,994.5666666666667,0.018,i1,1.1035645e-7,1
transfer,1,SWV,15,994.5666666666667,0.017,i1,1.3223973e-7,1
transfer,1,SWV,15,994.5666666666667,0.016,i1,1.2905701e-7,1
transfer,1,SWV,15,994.5666666666667,0.015,i1,1.3068961e-7,1
transfer,1,SWV,15,994.5666666666667,0.014,i1,1.3398778e-7,1
transfer,1,SWV,15,994.5666666666667,0.013,i1,1.0961436e-7,1
transfer,1,SWV,15,994.5666666666667,0.012,i1,1.3486178e-7,1
transfer,1,SWV,15,994.5666666666667,0.011,i1,1.0481554e-7,1
transfer,1,SWV,15,994.5666666666667,0.01,i1,1.2613815e-7,1
transfer,1,SWV,15,994.5666666666667,0.009,i1,1.2655042e-7,1
transfer,1,SWV,15,994.5666666666667,0.008,i1,1.1959131e-7,1
transfer,1,SWV,15,994.5666666666667,0.007,i1,1.3210781e-7,1
transfer,1,SWV,15,994.5666666666667,0.006,i1,1.0384258e-7,1
transfer,1,SWV,15,994.5666666666667,0.005,i1,1.3365795e-7,1
transfer,1,SWV,15,994.5666666666667,0.004,i1,1.1302796e-7,1
transfer,1,SWV,15,994.5666666666667,0.003,i1,1.2580834e-7,1
transfer,1,SWV,15,994.5666666666667,0.002,i1,1.2795213e-7,1
transfer,1,SWV,15,994.5666666666667,0.001,i1,9.7477134e-8,1
transfer,1,SWV,15,994.5666666666667,-0,i1,1.3878659e-7,1
transfer,1,SWV,15,994.5666666666667,-0.001,i1,1.0023109e-7,1
transfer,1,SWV,15,994.5666666666667,-0.002,i1,1.2199897e-7,1
transfer,1,SWV,15,994.5666666666667,-0.003,i1,1.2127336e-7,1
transfer,1,SWV,15,994.5666666666667,-0.004,i1,1.1837098e-7,1
transfer,1,SWV,15,994.5666666666667,-0.005,i1,1.3599964e-7,1
transfer,1,SWV,15,994.5666666666667,-0.006,i1,1.0412293e-7,1
transfer,1,SWV,15,994.5666666666667,-0.007,i1,1.2559394e-7,1
transfer,1,SWV,15,994.5666666666667,-0.008,i1,1.1812362e-7,1
transfer,1,SWV,15,994.5666666666667,-0.009,i1,1.1751347e-7,1
transfer,1,SWV,15,994.5666666666667,-0.01,i1,1.2130634e-7,1
transfer,1,SWV,15,994.5666666666667,-0.011,i1,1.0625024e-7,1
transfer,1,SWV,15,994.5666666666667,-0.012,i1,1.3964413e-7,1
transfer,1,SWV,15,994.5666666666667,-0.013,i1,1.0730565e-7,1
transfer,1,SWV,15,994.5666666666667,-0.014,i1,1.2368102e-7,1
transfer,1,SWV,15,994.5666666666667,-0.015,i1,1.2905703e-7,1
transfer,1,SWV,15,994.5666666666667,-0.016,i1,1.1325883e-7,1
transfer,1,SWV,15,994.5666666666667,-0.017,i1,1.2678129e-7,1
transfer,1,SWV,15,994.5666666666667,-0.018,i1,1.0372715e-7,1
transfer,1,SWV,15,994.5666666666667,-0.019,i1,1.3060716e-7,1
transfer,1,SWV,15,994.5666666666667,-0.02,i1,1.1292902e-7,1
transfer,1,SWV,15,994.5666666666667,-0.021,i1,1.2490133e-7,1
transfer,1,SWV,15,994.5666666666667,-0.022,i1,1.2758935e-7,1
transfer,1,SWV,15,994.5666666666667,-0.023,i1,1.0981226e-7,1
transfer,1,SWV,15,994.5666666666667,-0.024,i1,1.3075558e-7,1
transfer,1,SWV,15,994.5666666666667,-0.025,i1,1.0316646e-7,1
transfer,1,SWV,15,994.5666666666667,-0.026,i1,1.2666585e-7,1
transfer,1,SWV,15,994.5666666666667,-0.027,i1,1.1630964e-7,1
transfer,1,SWV,15,994.5666666666667,-0.028,i1,1.2041585e-7,1
transfer,1,SWV,15,994.5666666666667,-0.029,i1,1.294363e-7,1
transfer,1,SWV,15,994.5666666666667,-0.03,i1,1.0433731e-7,1
transfer,1,SWV,15,994.5666666666667,-0.031,i1,1.2757285e-7,1
transfer,1,SWV,15,994.5666666666667,-0.032,i1,1.0153387e-7,1
transfer,1,SWV,15,994.5666666666667,-0.033,i1,1.2056427e-7,1
transfer,1,SWV,15,994.5666666666667,-0.034,i1,1.1795871e-7,1
transfer,1,SWV,15,994.5666666666667,-0.035,i1,1.0928454e-7,1
transfer,1,SWV,15,994.5666666666667,-0.036,i1,1.2968367e-7,1
transfer,1,SWV,15,994.5666666666667,-0.037,i1,1.1192308e-7,1
transfer,1,SWV,15,994.5666666666667,-0.038,i1,1.280346e-7,1
transfer,1,SWV,15,994.5666666666667,-0.039,i1,1.1091714e-7,1
transfer,1,SWV,15,994.5666666666667,-0.04,i1,1.2270806e-7,1
transfer,1,SWV,15,994.5666666666667,-0.041,i1,1.3184396e-7,1
transfer,1,SWV,15,994.5666666666667,-0.042,i1,1.0346329e-7,1
transfer,1,SWV,15,994.5666666666667,-0.043,i1,1.1838748e-7,1
transfer,1,SWV,15,994.5666666666667,-0.044,i1,9.8219218e-8,1
transfer,1,SWV,15,994.5666666666667,-0.045,i1,1.2002006e-7,1
transfer,1,SWV,15,994.5666666666667,-0.046,i1,1.1800819e-7,1
transfer,1,SWV,15,994.5666666666667,-0.047,i1,1.1517176e-7,1
transfer,1,SWV,15,994.5666666666667,-0.048,i1,1.2976614e-7,1
transfer,1,SWV,15,994.5666666666667,-0.049,i1,1.0207806e-7,1
transfer,1,SWV,15,994.5666666666667,-0.05,i1,1.3571932e-7,1
transfer,1,SWV,15,994.5666666666667,-0.051,i1,1.0695935e-7,1
transfer,1,SWV,15,994.5666666666667,-0.052,i1,1.2142178e-7,1
transfer,1,SWV,15,994.5666666666667,-0.053,i1,1.2584131e-7,1
transfer,1,SWV,15,994.5666666666667,-0.054,i1,9.302461e-8,1
transfer,1,SWV,15,994.5666666666667,-0.055,i1,1.2760583e-7,1
transfer,1,SWV,15,994.5666666666667,-0.056,i1,1.0435379e-7,1
transfer,1,SWV,15,994.5666666666667,-0.057,i1,1.1436371e-7,1
transfer,1,SWV,15,994.5666666666667,-0.058,i1,1.1149431e-7,1
transfer,1,SWV,15,994.5666666666667,-0.059,i1,1.1062031e-7,1
transfer,1,SWV,15,994.5666666666667,-0.06,i1,1.2958472e-7,1
transfer,1,SWV,15,994.5666666666667,-0.061,i1,9.9802335e-8,1
transfer,1,SWV,15,994.5666666666667,-0.062,i1,1.1675488e-7,1
transfer,1,SWV,15,994.5666666666667,-0.063,i1,1.0437029e-7,1
transfer,1,SWV,15,994.5666666666667,-0.064,i1,1.136711e-7,1
transfer,1,SWV,15,994.5666666666667,-0.065,i1,1.1766187e-7,1
transfer,1,SWV,15,994.5666666666667,-0.066,i1,1.031005e-7,1
transfer,1,SWV,15,994.5666666666667,-0.067,i1,1.2518169e-7,1
transfer,1,SWV,15,994.5666666666667,-0.068,i1,9.8450087e-8,1
transfer,1,SWV,15,994.5666666666667,-0.069,i1,1.201355e-7,1
transfer,1,SWV,15,994.5666666666667,-0.07,i1,1.1254973e-7,1
transfer,1,SWV,15,994.5666666666667,-0.071,i1,1.188822e-7,1
transfer,1,SWV,15,994.5666666666667,-0.072,i1,1.2587429e-7,1
transfer,1,SWV,15,994.5666666666667,-0.073,i1,1.0021461e-7,1
transfer,1,SWV,15,994.5666666666667,-0.074,i1,1.2900755e-7,1
transfer,1,SWV,15,994.5666666666667,-0.075,i1,1.0349628e-7,1
transfer,1,SWV,15,994.5666666666667,-0.076,i1,1.2725953e-7,1
transfer,1,SWV,15,994.5666666666667,-0.077,i1,1.2260912e-7,1
transfer,1,SWV,15,994.5666666666667,-0.078,i1,1.0824562e-7,1
transfer,1,SWV,15,994.5666666666667,-0.079,i1,1.1954182e-7,1
transfer,1,SWV,15,994.5666666666667,-0.08,i1,9.6833986e-8,1
transfer,1,SWV,15,994.5666666666667,-0.081,i1,1.2056427e-7,1
transfer,1,SWV,15,994.5666666666667,-0.082,i1,1.1444617e-7,1
transfer,1,SWV,15,994.5666666666667,-0.083,i1,1.220979e-7,1
transfer,1,SWV,15,994.5666666666667,-0.084,i1,1.2772126e-7,1
transfer,1,SWV,15,994.5666666666667,-0.085,i1,9.6223829e-8,1
transfer,1,SWV,15,994.5666666666667,-0.086,i1,1.2697917e-7,1
transfer,1,SWV,15,994.5666666666667,-0.087,i1,9.8631489e-8,1
transfer,1,SWV,15,994.5666666666667,-0.088,i1,1.1055434e-7,1
transfer,1,SWV,15,994.5666666666667,-0.089,i1,1.1189009e-7,1
transfer,1,SWV,15,994.5666666666667,-0.09,i1,1.0521132e-7,1
transfer,1,SWV,15,994.5666666666667,-0.091,i1,1.2239474e-7,1
transfer,1,SWV,15,994.5666666666667,-0.092,i1,1.0159984e-7,1
transfer,1,SWV,15,994.5666666666667,-0.093,i1,1.2643498e-7,1
transfer,1,SWV,15,994.5666666666667,-0.094,i1,1.0479906e-7,1
transfer,1,SWV,15,994.5666666666667,-0.095,i1,1.1372057e-7,1
transfer,1,SWV,15,994.5666666666667,-0.096,i1,1.2420873e-7,1
transfer,1,SWV,15,994.5666666666667,-0.097,i1,1.0605235e-7,1
transfer,1,SWV,15,994.5666666666667,-0.098,i1,1.2617113e-7,1
transfer,1,SWV,15,994.5666666666667,-0.099,i1,9.4838612e-8,1
transfer,1,SWV,15,994.5666666666667,-0.1,i1,1.1691979e-7,1
transfer,1,SWV,15,994.5666666666667,-0.101,i1,1.1955832e-7,1
transfer,1,SWV,15,994.5666666666667,-0.102,i1,1.0615129e-7,1
transfer,1,SWV,15,994.5666666666667,-0.103,i1,1.2594026e-7,1
transfer,1,SWV,15,994.5666666666667,-0.104,i1,9.7262756e-8,1
transfer,1,SWV,15,994.5666666666667,-0.105,i1,1.2823249e-7,1
transfer,1,SWV,15,994.5666666666667,-0.106,i1,1.072232e-7,1
transfer,1,SWV,15,994.5666666666667,-0.107,i1,1.1337426999999999e-07,1
transfer,1,SWV,15,994.5666666666667,-0.108,i1,1.1752994e-7,1
transfer,1,SWV,15,994.5666666666667,-0.109,i1,9.7839937e-8,1
transfer,1,SWV,15,994.5666666666667,-0.11,i1,1.2257613e-7,1
transfer,1,SWV,15,994.5666666666667,-0.111,i1,9.5828057e-8,1
transfer,1,SWV,15,994.5666666666667,-0.112,i1,1.1792572e-7,1
transfer,1,SWV,15,994.5666666666667,-0.113,i1,1.1454512e-7,1
transfer,1,SWV,15,994.5666666666667,-0.114,i1,1.0814668e-7,1
transfer,1,SWV,15,994.5666666666667,-0.115,i1,1.2221334e-7,1
transfer,1,SWV,15,994.5666666666667,-0.116,i1,9.338742e-8,1
transfer,1,SWV,15,994.5666666666667,-0.117,i1,1.1741452e-7,1
transfer,1,SWV,15,994.5666666666667,-0.118,i1,1.0275419e-7,1
transfer,1,SWV,15,994.5666666666667,-0.119,i1,1.0944946e-7,1
transfer,1,SWV,15,994.5666666666667,-0.12,i1,1.2279051e-7,1
transfer,1,SWV,15,994.5666666666667,-0.121,i1,1.0765196e-7,1
transfer,1,SWV,15,994.5666666666667,-0.122,i1,1.1955831e-7,1
transfer,1,SWV,15,994.5666666666667,-0.123,i1,9.2562871e-8,1
transfer,1,SWV,15,994.5666666666667,-0.124,i1,1.2699567e-7,1
transfer,1,SWV,15,994.5666666666667,-0.125,i1,1.1383601e-7,1
transfer,1,SWV,15,994.5666666666667,-0.126,i1,1.0781687e-7,1
transfer,1,SWV,15,994.5666666666667,-0.127,i1,1.2529712e-7,1
transfer,1,SWV,15,994.5666666666667,-0.128,i1,1.0437029e-7,1
transfer,1,SWV,15,994.5666666666667,-0.129,i1,1.260392e-7,1
transfer,1,SWV,15,994.5666666666667,-0.13,i1,1.0102266e-7,1
transfer,1,SWV,15,994.5666666666667,-0.131,i1,1.2877668e-7,1
transfer,1,SWV,15,994.5666666666667,-0.132,i1,1.2028391e-7,1
transfer,1,SWV,15,994.5666666666667,-0.133,i1,1.1040593e-7,1
transfer,1,SWV,15,994.5666666666667,-0.134,i1,1.2160318e-7,1
transfer,1,SWV,15,994.5666666666667,-0.135,i1,9.975286e-8,1
transfer,1,SWV,15,994.5666666666667,-0.136,i1,1.2199897e-7,1
transfer,1,SWV,15,994.5666666666667,-0.137,i1,1.0893825e-7,1
transfer,1,SWV,15,994.5666666666667,-0.138,i1,1.1393496e-7,1
transfer,1,SWV,15,994.5666666666667,-0.139,i1,1.291065e-7,1
transfer,1,SWV,15,994.5666666666667,-0.14,i1,1.0286963e-7,1
transfer,1,SWV,15,994.5666666666667,-0.141,i1,1.2696269e-7,1
transfer,1,SWV,15,994.5666666666667,-0.142,i1,1.0648111e-7,1
transfer,1,SWV,15,994.5666666666667,-0.143,i1,1.2011901e-7,1
transfer,1,SWV,15,994.5666666666667,-0.144,i1,1.2356558e-7,1
transfer,1,SWV,15,994.5666666666667,-0.145,i1,1.0659654e-7,1
transfer,1,SWV,15,994.5666666666667,-0.146,i1,1.2051478e-7,1
transfer,1,SWV,15,994.5666666666667,-0.147,i1,9.8301669e-8,1
transfer,1,SWV,15,994.5666666666667,-0.148,i1,1.3479583e-7,1
transfer,1,SWV,15,994.5666666666667,-0.149,i1,1.1088416e-7,1
transfer,1,SWV,15,994.5666666666667,-0.15,i1,1.1695277e-7,1
transfer,1,SWV,15,994.5666666666667,-0.151,i1,1.2617113e-7,1
transfer,1,SWV,15,994.5666666666667,-0.152,i1,1.0438678e-7,1
transfer,1,SWV,15,994.5666666666667,-0.153,i1,1.3153064e-7,1
transfer,1,SWV,15,994.5666666666667,-0.154,i1,9.8202733e-8,1
transfer,1,SWV,15,994.5666666666667,-0.155,i1,1.2552799e-7,1
transfer,1,SWV,15,994.5666666666667,-0.156,i1,1.204818e-7,1
transfer,1,SWV,15,994.5666666666667,-0.157,i1,1.1228587e-7,1
transfer,1,SWV,15,994.5666666666667,-0.158,i1,1.3125029e-7,1
transfer,1,SWV,15,994.5666666666667,-0.159,i1,9.9489014e-8,1
transfer,1,SWV,15,994.5666666666667,-0.16,i1,1.220979e-7,1
transfer,1,SWV,15,994.5666666666667,-0.161,i1,1.120715e-7,1
transfer,1,SWV,15,994.5666666666667,-0.162,i1,1.2170212e-7,1
transfer,1,SWV,15,994.5666666666667,-0.163,i1,1.2610516e-7,1
transfer,1,SWV,15,994.5666666666667,-0.164,i1,1.0559061e-7,1
transfer,1,SWV,15,994.5666666666667,-0.165,i1,1.3542248e-7,1
transfer,1,SWV,15,994.5666666666667,-0.166,i1,1.0374364e-7,1
transfer,1,SWV,15,994.5666666666667,-0.167,i1,1.3377338e-7,1
transfer,1,SWV,15,994.5666666666667,-0.168,i1,1.1583139e-7,1
transfer,1,SWV,15,994.5666666666667,-0.169,i1,1.194099e-7,1
transfer,1,SWV,15,994.5666666666667,-0.17,i1,1.2287298e-7,1
transfer,1,SWV,15,994.5666666666667,-0.171,i1,9.8994285e-8,1
transfer,1,SWV,15,994.5666666666667,-0.172,i1,1.2732549e-7,1
transfer,1,SWV,15,994.5666666666667,-0.173,i1,1.0709127e-7,1
transfer,1,SWV,15,994.5666666666667,-0.174,i1,1.1871728e-7,1
transfer,1,SWV,15,994.5666666666667,-0.175,i1,1.395122e-7,1
transfer,1,SWV,15,994.5666666666667,-0.176,i1,1.2158668e-7,1
transfer,1,SWV,15,994.5666666666667,-0.177,i1,1.3286639e-7,1
transfer,1,SWV,15,994.5666666666667,-0.178,i1,1.0545867e-7,1
transfer,1,SWV,15,994.5666666666667,-0.179,i1,1.2504977e-7,1
transfer,1,SWV,15,994.5666666666667,-0.18,i1,1.1106556e-7,1
transfer,1,SWV,15,994.5666666666667,-0.181,i1,1.1853589e-7,1
transfer,1,SWV,15,994.5666666666667,-0.182,i1,1.3380637e-7,1
transfer,1,SWV,15,994.5666666666667,-0.183,i1,1.1124695e-7,1
